valid,link,case_id,song1_artist,song1_title,song1_evidence,song2_artist,song2_title,song2_evidence,pair_evidence,is_melodic_comparison,melodic_evidence,was_case_won,case_won_evidence
,https://blogs.law.gwu.edu/mcir/case/sheeran-et-al-v-chokri-et-al/,319,Sam Chokri,Oh Why,High Court Justice Zacaroli thoroughly parses the copying claim... the contested portions of Sheeranas song,Ed Sheeran,Shape of You,royalties of A20 million that had accrued to Sheeranas aShape of Youa,High Court Justice Zacaroli thoroughly parses the copying claim,TRUE,provides music notation for the contested portions of Sheeranas song and...the note sequence A-C-D-E,FALSE,Zacarolias decision was the same judgeas subsequent ordering...Chokri to pay Sheeran ~$1.2 million to cover his attorney fees.
,https://blogs.law.gwu.edu/mcir/case/inplay-griffin-v-sheeran-et-al/,320,Marvin Gaye,Let's Get It On,the Marvin Gaye (and Ed Townsend) classic Let's Get It On,Ed Sheeran,Thinking Out Loud,Ed Sheeranas hit song Thinking Out Loud,alleging that Sheeranas hit song Thinking Out Loud infringes on the Marvin Gaye ... classic Letas Get It On.,TRUE,"The melodic, harmonic, and rhythmic compositions of Thinking are substantially ... similar to the drum composition from Letas.",FALSE,Plaintiffs could only be discouraged by this ruling.
,https://blogs.law.gwu.edu/mcir/case/norwood-v-quality-control-music-llc/,321,Barbara Norwood,Martian,complaining_work: Martian,Offset,How Did I Get Here ft. J. Cole,defending_work: How Did I Get Here ft. J. Cole,,FALSE,,FALSE,"Complaint (November 26, 2020): PDF"
,https://blogs.law.gwu.edu/mcir/case/nwosuocha-v-glover-et-al/,322,Emelike Nwosuocha,Made in America,"The Complaint alleges Defendant's song garnered a Grammy Award, and subsequently earned over $15 million.",Childish Gambino,This Is America,"Donald Gloveras video recording of his shirtless, gesticulations, acritically interpreteda as an evocation of Jim Crow-era imagery.",The contested works have much in common: a similar title that serves as a mantra in each.,FALSE,there is no similarity of protectable musical expression between the songs;,FALSE,the 2nd Circuit Appeals Court affirmed the District Courtas dismissal of this case.
,https://blogs.law.gwu.edu/mcir/case/cooper-et-al-v-brown-et-al-inplay/,323,Mr. Cooper,I Love Your Dress,"The complaint references the plaintiffas ""common law copyright"" in his song aI Love Your Dress.a",Chris Brown & Drake,No Guidance,a strong likelihood of having been influenced by it in creating his song aNo Guidance.a,while there are a fair number of demonstrable sonic and topical similarities between the songs,FALSE,,FALSE,"the similar features, allegedly combined, are not independently copyrightable, the threshold for infringement is typically avirtual identitya to which we are nowhere near."
,https://blogs.law.gwu.edu/mcir/case/cates-v-shlemovitz-et-al-inplay/,324,Cameron Cates,She Loves Her Job,Cates stated in the complaint that Febreze tagline is 'striking[ly] similar' to his 1983 composition 'She Loves Her Job'.,Febreze Tagline,La La La La La,allegedly infringing material is nothing more than the catchy five-note jingle 'la la la la la',Febreze tagline is 'striking[ly] similar' to his 1983 composition 'She Loves Her Job'.,TRUE,"Febreze tagline is 'striking[ly] similar' to his 1983 composition 'She Loves Her Job' in 'cadence, melody, and meaning'.",FALSE,"P&G filed a motion to dismiss, claiming that the five-note melodic hook is non-protectable."
,https://blogs.law.gwu.edu/mcir/case/johannsongs-publishing-ltd-v-lovland/,326,JA3hann Helgason,SAknuAur,complaining_work: SAknuAur,Rolf LA vland,You Raised Me Up,defending_work: You Raised Me Up,,FALSE,,FALSE,"Circuit Court Opinion (November 29, 2021): PDF"
,https://blogs.law.gwu.edu/mcir/case/cleveland-constantine-browne-et-al-v-rodney-sebastian-clark-donalds-et-al/,327,Cleveland Browne & Wycliffe Johnson,Fish Market,complaining_work: Fish Market,Luis Fonsi,Despacito,defending_work: Despacito,,FALSE,,FALSE,
,https://blogs.law.gwu.edu/mcir/case/aom-music-inc-v-benito-antonio-martinez-ocasio-p-k-a-bad-bunny-jd-draft/,328,DJ Playero,Playero Works,complaining_work: Playero Works,Bad Bunny,Safaera,defending_work: Safaera,,FALSE,,FALSE,
,https://blogs.law.gwu.edu/mcir/case/ultra-v-west-inplay/,329,Marshall Jefferson,Move Your Body,complaining_work: Move Your Body,Kanye West,Flowers,defending_work: Flowers,,FALSE,,FALSE,
,https://blogs.law.gwu.edu/mcir/case/frisby-v-sony/,330,G-Money,Shawty So Cold,"Original sample: K.P. & Envyi, aSwing My Way.a",J. Cole,Deja Vu,Producers Beef Over aStolena J. Cole & Bryson Tiller Beat.,"Original sample: K.P. & Envyi, aSwing My Way.a",TRUE,Producers Beef Over aStolena J. Cole & Bryson Tiller Beat.,FALSE,"Complaining Author: G-Money, Defending: J. Cole; Bryson Tiller"
,https://blogs.law.gwu.edu/mcir/case/cope-v-dua-lipa-et-al-inplay/,331,Artikel Sound,Live Your Life,complaining_work: Live Your Life,Dua Lipa,Levitating,defending_work: Levitating,"Complaint: PDF See also Larball v. Dua Lipa, wherein a different set of plaintiffs sued Dua Lipa over the same song, AAALevitating.AAA",FALSE,,FALSE,"Complaint: PDF See also Larball v. Dua Lipa, wherein a different set of plaintiffs sued Dua Lipa over the same song, AAALevitating.AAA"
,https://blogs.law.gwu.edu/mcir/case/quinn-et-al-v-powell-et-al/,332,Darwin Quinn & Mitchelle'l Sium,Back N Forth,complaining_work: Back N Forth,Lil' Duvall,Living My Best Life,defending_work: Living My Best Life,,FALSE,,FALSE,
,https://blogs.law.gwu.edu/mcir/case/larball-publg-co-v-lipa/,333,Russell Brown and Sandy Linzer,Wiggle and Giggle All Night,complaining_work: Wiggle and Giggle All Night,Dua Lipa,Levitating,defending_work: Levitating,'InPlay' Larball Publ'g Co. v. Lipa,FALSE,,FALSE,Motion to Dismiss Denied: PDF
,https://blogs.law.gwu.edu/mcir/case/phase-one-network-v-kanye-west-inplay/,334,"Boogie Down Productions (Lawrence Parker, Scott Sterling)",South Bronx,complaining_work: South Bronx,Kanye West,Life of the Party,defending_work: Life of the Party,case_name: [InPlay] Phase One Network v. Kanye West,FALSE,,FALSE,
,https://blogs.law.gwu.edu/mcir/case/moten-v-def-jam/,335,Bishop David Paul Moten,Unspecified Sermon,Texas Bishop David Paul Moten filed this action against Def Jam Records and Kanye West for their sampling of MotenAAAs sermon,Kanye West,Come to Life,in WestAAAs song 'Come to Life.',"MotenAAAs sermon punctuates these declarations, proclaiming 'And I thank God for saving me.'",FALSE,,FALSE,"Moten filed a Voluntary Motion to Dismiss within three weeks of filing the complaint, suggesting that the case settled outside of Court."
,https://blogs.law.gwu.edu/mcir/case/patrick-v-poree/,336,Yolanda Patrick,I Do What I Want,Patrick alleged that she owned the song 'I Do What I Want'.,Bozz Lay'Dee,I Do What I Want,"sued Atlanta-based rapper April Poree, professionally known as 'Bozz LayaDee' for Poree's use of Patrick's song.",Patrick alleged that she owned the song 'I Do What I Want' and that Poree has been performing the song without permission.,FALSE,,FALSE,Judge Victoria Marie Calvert dismissed the case for failure to state a claim.
,https://blogs.law.gwu.edu/mcir/case/grigson-v-lopez-et-al-inplay/,337,Daniel Grigson,That Girl,complaining_work: That Girl,Kristen Anderson Lopez,Some Things Never Change,defending_work: Some Things Never Change,,FALSE,,FALSE,Complaint: PDF Judge Rozella A. Oliver Order: PDF
,https://blogs.law.gwu.edu/mcir/case/sound-color-v-sam-smith/,338,Jordan Vincent,Dancing with Strangers,Complaining work: Dancing with Strangers,Sam Smith and Normani,Dancing with a Stranger,Defending work: Dancing with a Stranger,,FALSE,,FALSE,
,https://blogs.law.gwu.edu/mcir/case/third-side-music-v-evenflo-co/,339,Sofi Tukker,Best Friend,complaining_work: Best Friend,Evenflo,Ad Background Music,defending_work: Ad Background Music,,FALSE,,FALSE,
,https://blogs.law.gwu.edu/mcir/case/astley-v-hauri/,340,Rick Astley,Never Gonna Give You Up,Plaintiff's recording in his aBettya song,Yung Gravy,Betty (Get Money),Defendant famously sought Plaintiffas permission to insert a brief clip in his aBettya song,Defendant had not sought Plaintiffas permission to insert a brief clip,FALSE,,FALSE,the matter settled some months after the complaint was filed.
,https://blogs.law.gwu.edu/mcir/case/formal-entertainment-v-zayn-malik/,342,Havyn,Somebody Tonight,Plaintiff Patrick Simmons alleges that Defendants had access to his song aSomebody Tonighta...,Zayn,Better,defending work aBettera in September 2020.,A comparison of both songs definitely suggests that the hook of aSomebody Tonighta is very similar to the hook used in aBettera.,TRUE,"The songs also use a similar melody, sequence of chord changes and rhythmic patterns.",FALSE,"As the suit is in its initial stage, we will have to wait to see how it proceeds."
,https://blogs.law.gwu.edu/mcir/case/darko-v-graham-et-al-inplay/ ,343,Obrafour,Oye Ohene,,Drake,Calling My Name,,,FALSE,,FALSE,
,https://blogs.law.gwu.edu/mcir/case/chamberlain-v-dolo-entertainment/,345,Duvall Chamberlain,In That Mood,,Ice Spice,In Ha Mood,,,FALSE,,FALSE,
,https://blogs.law.gwu.edu/mcir/case/peabody-company-llc-v-wayne-et-al/,346,Greg Perry,Come On Down,Complaining work: Come On Down,Roddy Ricch,The Box,Defending work: The Box,Complaining work: Come On Down; defending work: The Box,FALSE,,FALSE,
